Lenovo 5.6'' V15 G4 AMN FHD AMD Ryzen 3 7320U 4M Cache up to 4.1 GHz 8GB DDR5 512GB SSD Radeon 610M No OS,1548.99
ASUS 5.6'' Vivobook 15 X1502ZA FHD Intel Core i3-1220P 12M Cache up to 4.40 GHz 8GB DDR4 256GB SSD GMA UHD No OS,1698.99
HP 5.6 250 G10 FHD Intel Core i5-1335U 12M Cache up to 4.60 GHz 8GB DDR4 512GB SSD Intel Iris Xe Free DOS,2398.99
DELL 4'' Vostro 3420 seria 3000 FHD Intel Core i5-1135G7 8M Cache up to 4.20 GHz 16GB DDR4 512GB SSD Intel Iris Xe Linux,2698.99
Lenovo 6'' IdeaPad Slim 5 16IAH8 WUXGA IPS Intel Core i5-12450H 12M Cache up to 4.40 GHz 16GB DDR5 1TB SSD GMA UHD No OS,2798.99
ASUS 7.3'' Vivobook 17 X1704VA FHD Intel Core i5-1335U 12M Cache up to 4.60 GHz 16GB DDR4 1TB SSD Intel Iris Xe No OS,3298.99
Apple 4.2'' MacBook Pro 14 Liquid Retina XDR Apple M3 Pro chip 11-core CPU Apple 14.2'' MacBook Pro 14 Liquid Retina XDR Apple M3 Pro chip 11-core CPU 18GB 512GB SSD Apple M3 Pro 14-core GPU macOS Sonoma,12598.99
Acer 5.6'' Aspire 3 A315-58 FHD IPS Intel Core i5-1135G7 8M Cache up to 4.20 GHz 16GB DDR4 512GB SSD Intel Iris Xe No OS,1898.99
HP 5.6'' 255 G9 FHD AMD Ryzen 5 5625U 16M Cache up to 4.3 GHz 8GB DDR4 512GB SSD Radeon Free DOS,1898.99
Lenovo 5.6'' IdeaPad 1 15ALC7 FHD IPS AMD Ryzen 5 5500U 8M Cache up to 4.0 GHz 16GB DDR4 512GB SSD Radeon No OS,1948.99
Lenovo 5.6'' V15 G4 AMN FHD AMD Ryzen 5 7520U 4M Cache up to 4.3 GHz 16GB DDR5 512GB SSD Radeon 610M No OS,1998.00
HP 5.6'' ProBook 450 G9 FHD IPS Intel Core i5-1235U 12M Cache up to 4.40 GHz with IPU 16GB DDR4 512GB SSD Intel Iris Xe Free DOS,2798.99
DELL 5.6'' Vostro 3520 seria 3000 FHD 120Hz Intel Core i5-1235U 12M Cache up to 4.40 GHz with IPU 16GB DDR4 512GB SSD Intel Iris Xe Win 11 Pro,2898.99
MSI Gaming 5.6'' GF63 Thin 11SC FHD Intel Core i5-11400H 12M Cache up to 4.50 GHz 16GB DDR4 512GB SSD GeForce GTX 1650 4GB Free DOS,2998.99
Lenovo 4'' IdeaPad Slim 5 14IAH8 WUXGA OLED Intel Core i5-12450H 12M Cache up to 4.40 GHz 16GB DDR5 1TB SSD GMA UHD No OS,3098.98
ASUS Gaming 5.6'' TUF F15 FX506HC FHD 144Hz Intel Core i5-11400H 12M Cache up to 4.50 GHz 16GB DDR4 512GB SSD GeForce RTX 3050 4GB No OS,3398.99
Lenovo 5.6'' ThinkBook 15 G4 IAP FHD IPS Intel Core i7-1255U 12M Cache up to 4.70 GHz 16GB DDR4 1TB SSD Intel Iris Xe No OS,3698.99
Lenovo Gaming 5.6'' IdeaPad 3 15ARH7 FHD IPS 120Hz AMD Ryzen 5 7535HS 16M Cache up to 4.55 GHz 16GB DDR5 512GB SSD GeForce RTX 3050 6GB No OS,3798.99
Lenovo 5.6'' ThinkBook 15 G4 IAP FHD IPS Intel Core i7-1255U 12M Cache up to 4.70 GHz 16GB DDR4 1TB SSD Intel Iris Xe No OS,3999.00
GIGABYTE Gaming 5.6'' G5 KF FHD 144Hz Intel Core i5-12500H 18M Cache up to 4.50 GHz 16GB DDR4 512GB SSD GeForce RTX 4060 8GB Free DOS,4998.99
ASUS 5.6'' Vivobook 15 X1502ZA FHD Intel Core i5-1240P 12M Cache up to 4.40 GHz 16GB DDR4 512GB SSD Intel Iris Xe No OS,2698.99
Lenovo 5.6'' ThinkBook 15 G4 ABA FHD IPS AMD Ryzen 7 5825U 16M Cache up to 4.5 GHz 16GB DDR4 512GB SSD Radeon No OS,2928.99
Acer Gaming 5.6'' Aspire 7 A715-76G FHD IPS Intel Core i5-12450H 12M Cache up to 4.40 GHz 16GB DDR4 512GB SSD GeForce RTX 2050 4GB No OS,3298.99
HP 5.6'' ProBook 450 G9 FHD IPS Intel Core i7-1260P 18M Cache up to 4.70 GHz 16GB DDR4 1TB SSD Intel Iris Xe Free DOS,3998.99
Lenovo Gaming 5.6'' LOQ 15APH8 FHD IPS 144Hz G-Sync AMD Ryzen 7 7840HS 16M Cache up to 5.1 GHz 16GB DDR5 512GB SSD GeForce RTX 4050 6GB No OS,4998.99
Acer 5.6'' Aspire 3 A315-24P FHD AMD Ryzen 3 7320U 4M Cache up to 4.1 GHz 8GB DDR5 256GB SSD Radeon 610M No OS,1298.99
Lenovo 5.6'' IdeaPad 3 15ITL6 FHD Intel Core i3-1115G4 6M Cache up to 4.10 GHz 8GB DDR4 512GB SSD GMA UHD No OS,1498.99
ASUS 5.6'' Vivobook 15 X1504ZA FHD Intel Core i3-1215U 10M Cache up to 4.40 GHz with IPU 8GB DDR4 256GB SSD GMA UHD No OS,1598.99
Lenovo 5.6'' IdeaPad 1 15ALC7 FHD AMD Ryzen 7 5700U 8M Cache up to 4.3 GHz 8GB DDR4 512GB SSD Radeon No OS,1948.99
Lenovo 5.6'' V15 G3 IAP FHD Intel Core i3-1215U 10M Cache up to 4.40 GHz with IPU 8GB DDR4 256GB SSD GMA UHD Win 11 Pro Educational,1998.99
Lenovo 5.6'' IdeaPad Slim 3 15IAH8 FHD Intel Core i5-12450H 12M Cache up to 4.40 GHz 8GB DDR5 512GB SSD GMA UHD No OS,2048.99
DELL 5.6'' Vostro 3520 seria 3000 FHD 120Hz Intel Core i5-1235U 12M Cache up to 4.40 GHz with IPU 8GB DDR4 512GB SSD Intel Iris Xe Win 11 Pro,2998.99
HP 5.6'' 15s-eq3020nq FHD AMD Ryzen 5 5625U 16M Cache up to 4.3 GHz 8GB DDR4 512GB SSD Radeon Free DOS,2999.00
HP Gaming 5.6'' Victus 15-fb0014nq FHD IPS AMD Ryzen 5 5600H 16M Cache up to 4.2 GHz 16GB DDR4 512GB SSD GeForce RTX 3050 4GB Free DOS,3498.99
Lenovo Gaming 5.6'' LOQ 15APH8 FHD IPS 144Hz G-Sync AMD Ryzen 7 7840HS 16M Cache up to 5.1 GHz 16GB DDR5 512GB SSD GeForce RTX 4060 8GB No OS,5598.99
Lenovo Gaming 6'' LOQ 16IRH8 WUXGA IPS 144Hz G-Sync Intel Core i7-13620H 24M Cache up to 4.90 GHz 16GB DDR5 512GB SSD GeForce RTX 4060 8GB No OS,5998.99
Lenovo 5.6'' IdeaPad 1 15AMN7 FHD AMD Ryzen 5 7520U 4M Cache up to 4.3 GHz 8GB DDR5 256GB SSD Radeon 610M Win 11 Home,1898.99
Lenovo 4'' IdeaPad Slim 5 14IAH8 WUXGA OLED Intel Core i5-12450H 12M Cache up to 4.40 GHz 16GB DDR5 512GB SSD GMA UHD No OS,2998.99
HP 7.3'' 470 G10 FHD IPS Intel Core i5-1335U 12M Cache up to 4.60 GHz 16GB DDR4 512GB SSD Intel Iris Xe Free DOS,3798.99
Lenovo 6'' IdeaPad Pro 5 16APH8 2.5K IPS 120Hz AMD Ryzen 7 7840HS 16M Cache up to 5.1 GHz 32GB DDR5X 1TB SSD GeForce RTX 4050 6GB No OS,6198.99
Acer 5.6'' Aspire 3 A315-510P FHD Intel Core i3-N305 6M Cache up to 3.80 GHz 8GB DDR5 512GB SSD GMA UHD No OS,1398.99
Acer 5.6'' Aspire 3 A315-58 FHD Intel Core i3-1115G4 6M Cache up to 4.10 GHz 8GB DDR4 512GB SSD GMA UHD No OS,1448.99
Acer 5.6'' Aspire 3 A315-59 FHD IPS Intel Core i5-1235U 12M Cache up to 4.40 GHz with IPU 8GB DDR4 512GB SSD Intel Iris Xe No OS,2198.99
Lenovo 6'' IdeaPad Slim 5 16IAH8 WUXGA IPS Intel Core i5-12450H 12M Cache up to 4.40 GHz 16GB DDR5 1TB SSD GMA UHD No OS,2848.99
Lenovo Gaming 5.6'' IdeaPad 3 15IHU6 FHD IPS Intel Core i5-11320H 8M Cache up to 4.50 GHz with IPU 16GB DDR4 512GB SSD GeForce GTX 1650 4GB No OS,2998.99
Lenovo Gaming 5.6'' IdeaPad 3 15IHU6 FHD IPS Intel Core i5-11320H 8M Cache up to 4.50 GHz with IPU 16GB DDR4 512GB SSD GeForce GTX 1650 4GB No OS,2998.99
Lenovo 4'' IdeaPad Slim 5 14ABR8 WUXGA OLED AMD Ryzen 5 7530U 16M Cache up to 4.5 GHz 16GB DDR4 1TB SSD Radeon No OS,3198.99
HP 5.6'' ProBook 450 G10 FHD IPS Intel Core i5-1335U 12M Cache up to 4.60 GHz 16GB DDR4 512GB SSD Intel Iris Xe Free DOS,3198.99
Lenovo Gaming 5.6'' IdeaPad 3 15ACH6 FHD IPS 120Hz AMD Ryzen 5 5600H 16M Cache up to 4.2 GHz 8GB DDR4 512GB SSD GeForce RTX 3050 Ti 4GB No OS,3498.99
Lenovo 6'' IdeaPad 5 Pro 16ARH7 2.5K IPS 120Hz AMD Ryzen 7 6800HS Creator Edition 16M Cache up to 4.7 GHz 16GB DDR5 1TB SSD Radeon 680M No OS,3698.99
HP 7.3'' 470 G10 FHD IPS Intel Core i5-1335U 12M Cache up to 4.60 GHz 16GB DDR4 512GB SSD Intel Iris Xe Win 11 Pro,3898.99
ASUS Gaming 5.6'' TUF F15 FX507ZC4 FHD 144Hz Intel Core i5-12500H 18M Cache up to 4.50 GHz 16GB DDR4 1TB SSD GeForce RTX 3050 4GB No OS,3898.99
Lenovo 6'' ThinkPad E16 Gen 1 WUXGA IPS Intel Core i5-1335U 12M Cache up to 4.60 GHz 16GB DDR4 512GB SSD Intel Iris Xe No OS,4098.99
